months_as_customer,age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,T1GR01,T1GR02,T1GR03,T1GR04,T1GR05,T1GR06,T1GR07,T1GR08,T1GR09,T1GR10,T1GR11,T1GR12,T1GR13,T1GR14,T2GR01,T2GR02,T2GR03,T2GR04,T2GR05,T2GR06,T2GR07,T2GR08,T2GR09,T2GR10,PLGR01,PLGR02,PLGR03,PLGR04,PLGR05,PLGR06,PLGR07,PLGR08,PLGR09,PLGR10
86,28,MALE,PhD,transport-moving,hiking,unmarried,2015-02-23,Single Vehicle Collision,Side Collision,Minor Damage,Police,19,1,YES,0,2,YES,70920,11820,11820,47280,Jeep,2002,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
429,56,MALE,Associate,machine-op-inspct,skydiving,own-child,2015-01-28,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,0,1,YES,2,0,YES,39480,6580,6580,26320,Suburu,2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
257,43,FEMALE,PhD,handlers-cleaners,base-jumping,husband,2015-01-14,Single Vehicle Collision,Front Collision,Total Loss,Other,12,1,?,2,2,YES,63240,10540,5270,47430,Mercedes,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
15,34,MALE,JD,tech-support,cross-fit,not-in-family,2015-02-03,Multi-vehicle Collision,Side Collision,Total Loss,Other,21,3,YES,1,0,?,67650,12300,6150,49200,Audi,2009,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
230,39,FEMALE,MD,craft-repair,bungie-jumping,unmarried,2015-02-17,Single Vehicle Collision,Front Collision,Major Damage,Fire,0,1,?,1,3,NO,74200,14840,14840,44520,Accura,2002,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
250,43,FEMALE,JD,tech-support,polo,own-child,2015-01-30,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,1,3,NO,64900,12980,12980,38940,Volkswagen,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
270,44,FEMALE,Associate,machine-op-inspct,paintball,other-relative,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,20,3,?,1,0,NO,35900,7180,3590,25130,Audi,2007,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
65,26,FEMALE,High School,craft-repair,camping,unmarried,2015-02-03,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,0,1,NO,1,3,?,52200,5220,10440,36540,Honda,2011,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
475,57,MALE,Masters,adm-clerical,skydiving,own-child,2015-01-31,Single Vehicle Collision,Front Collision,Minor Damage,Police,20,1,?,0,2,NO,78000,6500,13000,58500,Suburu,2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
77,27,FEMALE,High School,adm-clerical,base-jumping,own-child,2015-02-06,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,1,3,YES,0,0,?,67200,6720,6720,53760,Volkswagen,1995,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
256,43,FEMALE,MD,prof-specialty,golf,unmarried,2015-02-06,Single Vehicle Collision,Rear Collision,Total Loss,Fire,11,1,NO,0,0,?,63250,11500,5750,46000,Nissan,1997,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
229,37,FEMALE,MD,craft-repair,paintball,not-in-family,2015-01-29,Multi-vehicle Collision,Side Collision,Major Damage,Other,14,3,YES,1,1,YES,68760,11460,5730,51570,Ford,1995,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,28,MALE,College,other-service,movies,other-relative,2015-01-07,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,YES,0,2,?,65040,10840,10840,43360,Suburu,2010,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
177,33,MALE,College,adm-clerical,yachting,wife,2015-01-20,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,22,1,?,1,3,?,82800,20700,13800,48300,Jeep,2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
292,44,MALE,PhD,priv-house-serv,basketball,unmarried,2015-02-28,Single Vehicle Collision,Side Collision,Total Loss,Other,12,1,NO,1,0,YES,61700,6170,6170,49360,Saab,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
451,61,FEMALE,Associate,transport-moving,polo,unmarried,2015-02-04,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,3,3,YES,2,1,YES,78100,15620,7810,54670,Chevrolet,1997,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0
61,24,FEMALE,College,priv-house-serv,paintball,other-relative,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,15,3,YES,2,1,?,65520,9360,9360,46800,Toyota,2011,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
150,30,MALE,MD,prof-specialty,polo,own-child,2015-02-28,Parked Car,?,Trivial Damage,,8,1,YES,0,2,NO,4500,450,450,3600,Saab,1999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,41,FEMALE,Associate,sales,reading,own-child,2015-01-08,Multi-vehicle Collision,Side Collision,Major Damage,Other,13,3,NO,0,2,?,42700,0,6100,36600,Mercedes,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
291,46,FEMALE,High School,adm-clerical,polo,own-child,2015-01-25,Parked Car,?,Minor Damage,Police,8,1,NO,2,2,YES,5580,620,620,4340,Volkswagen,2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
162,31,FEMALE,Masters,adm-clerical,chess,wife,2015-02-26,Parked Car,?,Minor Damage,,7,1,?,0,0,NO,3600,360,720,2520,BMW,2013,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
154,36,FEMALE,Masters,exec-managerial,dancing,own-child,2015-02-03,Vehicle Theft,?,Trivial Damage,,9,1,?,2,0,?,2800,280,280,2240,Volkswagen,2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,47,FEMALE,Associate,adm-clerical,hiking,own-child,2015-01-31,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,15,1,NO,1,0,YES,54000,6000,6000,42000,Toyota,1996,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
10,19,FEMALE,JD,craft-repair,yachting,wife,2015-02-01,Single Vehicle Collision,Side Collision,Minor Damage,Police,5,1,?,0,2,?,48950,4450,8900,35600,Accura,2011,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
309,47,MALE,PhD,exec-managerial,hiking,other-relative,2015-02-21,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,4,YES,0,1,?,77800,15560,15560,46680,Dodge,2002,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
396,57,MALE,High School,protective-serv,exercise,other-relative,2015-01-30,Multi-vehicle Collision,Front Collision,Major Damage,Other,22,3,YES,2,1,NO,52560,11680,5840,35040,Saab,1995,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
273,41,FEMALE,PhD,farming-fishing,dancing,own-child,2015-01-31,Multi-vehicle Collision,Side Collision,Total Loss,Police,16,2,?,1,2,YES,44110,4010,8020,32080,Honda,2015,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
129,30,FEMALE,PhD,sales,video-games,husband,2015-01-13,Single Vehicle Collision,Front Collision,Total Loss,Other,7,1,NO,1,3,?,74360,13520,6760,54080,Suburu,2009,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
140,31,FEMALE,JD,armed-forces,base-jumping,wife,2015-02-16,Parked Car,?,Minor Damage,,2,1,YES,1,2,?,6120,680,680,4760,Honda,2002,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
419,53,MALE,College,transport-moving,chess,unmarried,2015-02-04,Multi-vehicle Collision,Side Collision,Minor Damage,Police,17,4,?,0,0,YES,62280,5190,10380,46710,Suburu,2012,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,44,FEMALE,Masters,sales,reading,other-relative,2015-02-07,Multi-vehicle Collision,Front Collision,Total Loss,Other,12,3,?,1,0,YES,26730,4860,4860,17010,Volkswagen,2006,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
72,29,FEMALE,Associate,craft-repair,exercise,own-child,2015-01-16,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,9,1,?,1,0,NO,66200,6620,6620,52960,Dodge,2013,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
32,26,MALE,JD,other-service,polo,not-in-family,2015-02-28,Single Vehicle Collision,Side Collision,Total Loss,Fire,16,1,?,1,2,?,45500,9100,4550,31850,Toyota,2009,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,41,MALE,JD,transport-moving,sleeping,own-child,2015-02-08,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,19,3,?,2,0,?,53040,4420,4420,44200,Audi,2006,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157,32,MALE,College,other-service,reading,other-relative,2015-01-02,Multi-vehicle Collision,Front Collision,Major Damage,Other,14,3,?,1,2,NO,50800,10160,5080,35560,Mercedes,2013,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
265,41,FEMALE,Associate,craft-repair,sleeping,own-child,2015-01-13,Multi-vehicle Collision,Side Collision,Total Loss,Police,18,3,?,1,3,?,44200,4420,4420,35360,Audi,2014,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
47,34,FEMALE,PhD,exec-managerial,base-jumping,other-relative,2015-01-07,Single Vehicle Collision,Front Collision,Minor Damage,Police,23,1,YES,1,3,?,62920,11440,5720,45760,Chevrolet,2012,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
113,29,MALE,PhD,exec-managerial,golf,not-in-family,2015-01-05,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,?,0,2,YES,49950,5550,5550,38850,Nissan,2004,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
289,46,MALE,JD,armed-forces,chess,unmarried,2015-02-28,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,18,1,YES,0,1,YES,56430,6270,6270,43890,BMW,1995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
254,41,FEMALE,Masters,protective-serv,board-games,own-child,2015-01-04,Single Vehicle Collision,Front Collision,Minor Damage,Police,16,1,NO,2,2,YES,100210,18220,18220,63770,Audi,2014,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
115,30,MALE,High School,prof-specialty,base-jumping,wife,2015-02-02,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,12,3,NO,1,0,YES,49140,5460,5460,38220,Ford,2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
236,38,FEMALE,College,other-service,paintball,not-in-family,2015-02-23,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,16,1,NO,0,1,?,66840,16710,5570,44560,Mercedes,2014,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
7,21,MALE,Associate,machine-op-inspct,camping,wife,2015-02-10,Single Vehicle Collision,Front Collision,Total Loss,Other,21,1,?,1,2,?,62460,6940,6940,48580,Honda,2003,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208,36,MALE,JD,machine-op-inspct,base-jumping,wife,2015-02-16,Multi-vehicle Collision,Side Collision,Total Loss,Other,15,3,YES,0,1,?,62810,11420,11420,39970,Nissan,1999,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
126,33,FEMALE,JD,priv-house-serv,sleeping,own-child,2015-01-04,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,21,1,YES,1,2,?,54160,6770,6770,40620,Suburu,2009,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,35,FEMALE,JD,exec-managerial,golf,unmarried,2015-01-30,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,1,1,YES,0,2,NO,48400,9680,4840,33880,Saab,2005,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,48,MALE,PhD,exec-managerial,golf,other-relative,2015-01-25,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,?,0,0,NO,51480,5720,5720,40040,Toyota,2013,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,36,FEMALE,High School,prof-specialty,board-games,husband,2015-01-22,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,5,3,NO,2,1,NO,51700,5170,10340,36190,Saab,2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
406,58,MALE,MD,exec-managerial,video-games,own-child,2015-01-01,Multi-vehicle Collision,Front Collision,Total Loss,Other,15,3,?,1,2,?,65520,10920,5460,49140,Volkswagen,2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
157,31,MALE,High School,farming-fishing,reading,own-child,2015-02-14,Multi-vehicle Collision,Rear Collision,Major Damage,Other,2,4,NO,2,2,NO,47700,4770,9540,33390,Accura,2011,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,31,FEMALE,PhD,machine-op-inspct,video-games,not-in-family,2015-01-15,Vehicle Theft,?,Minor Damage,,3,1,YES,2,0,NO,5220,580,580,4060,Accura,2015,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
409,57,MALE,High School,protective-serv,exercise,unmarried,2015-01-06,Single Vehicle Collision,Side Collision,Major Damage,Other,19,1,NO,1,0,?,73320,6110,12220,54990,Ford,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
252,46,MALE,Masters,adm-clerical,dancing,wife,2015-02-08,Single Vehicle Collision,Front Collision,Minor Damage,Fire,17,1,YES,0,2,YES,74900,14980,7490,52430,Jeep,2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
6,27,FEMALE,High School,prof-specialty,dancing,unmarried,2015-02-17,Vehicle Theft,?,Trivial Damage,Police,7,1,?,0,1,YES,3190,580,290,2320,Saab,2015,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
103,33,MALE,MD,armed-forces,exercise,own-child,2015-01-21,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,21,1,NO,1,0,YES,76920,12820,6410,57690,Chevrolet,2002,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
369,53,FEMALE,Masters,priv-house-serv,video-games,not-in-family,2015-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Police,10,2,YES,1,3,NO,77990,7090,14180,56720,Jeep,2012,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
261,46,MALE,MD,transport-moving,base-jumping,own-child,2015-02-12,Single Vehicle Collision,Front Collision,Total Loss,Fire,11,1,YES,1,0,?,59670,9180,9180,41310,Ford,2008,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
159,33,FEMALE,College,craft-repair,skydiving,husband,2015-02-24,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,23,3,YES,2,0,NO,44880,8160,4080,32640,Mercedes,2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
344,51,MALE,Associate,sales,skydiving,other-relative,2015-02-02,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,14,1,?,0,2,NO,82830,7530,15060,60240,Audi,2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437,60,FEMALE,College,armed-forces,cross-fit,unmarried,2015-02-14,Single Vehicle Collision,Front Collision,Minor Damage,Other,10,1,NO,1,3,NO,84480,7680,15360,61440,Chevrolet,2012,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
65,30,FEMALE,College,transport-moving,skydiving,wife,2015-02-15,Multi-vehicle Collision,Side Collision,Total Loss,Fire,6,3,?,2,3,NO,79800,15960,7980,55860,Honda,1999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
280,41,MALE,MD,adm-clerical,exercise,husband,2015-02-28,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,10,3,?,0,3,YES,53020,9640,9640,33740,Toyota,1999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
269,45,FEMALE,High School,machine-op-inspct,sleeping,wife,2015-01-18,Multi-vehicle Collision,Side Collision,Total Loss,Police,5,3,?,0,0,NO,24200,2200,4400,17600,Suburu,2008,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,40,MALE,Masters,exec-managerial,camping,unmarried,2015-01-06,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,?,1,3,YES,43230,7860,7860,27510,Chevrolet,2001,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,45,FEMALE,College,exec-managerial,cross-fit,unmarried,2015-01-19,Vehicle Theft,?,Trivial Damage,,3,1,NO,2,3,NO,3190,290,580,2320,Ford,1995,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
283,43,FEMALE,Associate,adm-clerical,polo,not-in-family,2015-01-17,Parked Car,?,Minor Damage,,9,1,?,0,3,NO,5850,1300,650,3900,BMW,2006,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,29,FEMALE,High School,machine-op-inspct,video-games,not-in-family,2015-02-12,Parked Car,?,Trivial Damage,Police,6,1,YES,2,0,YES,6820,620,1240,4960,BMW,2005,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
247,44,FEMALE,College,farming-fishing,camping,not-in-family,2015-02-11,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,22,3,NO,2,2,NO,69480,11580,11580,46320,Chevrolet,2008,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,29,MALE,Masters,prof-specialty,movies,own-child,2015-02-21,Multi-vehicle Collision,Front Collision,Major Damage,Fire,10,3,?,1,2,YES,94560,7880,15760,70920,Jeep,1995,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
210,39,MALE,Associate,armed-forces,paintball,unmarried,2015-01-02,Vehicle Theft,?,Minor Damage,,4,1,YES,1,2,?,7800,780,780,6240,Dodge,1997,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
108,32,FEMALE,High School,machine-op-inspct,basketball,unmarried,2015-01-11,Single Vehicle Collision,Front Collision,Total Loss,Other,23,1,NO,1,3,NO,61270,5570,11140,44560,Suburu,1999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
328,49,FEMALE,Masters,transport-moving,bungie-jumping,wife,2015-02-23,Single Vehicle Collision,Rear Collision,Total Loss,Police,19,1,?,0,2,YES,71440,8930,8930,53580,Mercedes,2005,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
186,37,FEMALE,JD,priv-house-serv,exercise,unmarried,2015-01-28,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,22,1,YES,1,2,YES,55600,11120,5560,38920,Jeep,2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
277,44,MALE,High School,priv-house-serv,board-games,unmarried,2015-02-01,Vehicle Theft,?,Trivial Damage,Police,6,1,NO,1,3,NO,5000,1000,500,3500,Jeep,2005,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
138,33,FEMALE,JD,exec-managerial,paintball,own-child,2015-02-24,Single Vehicle Collision,Side Collision,Minor Damage,Other,6,1,NO,2,0,?,95810,14740,14740,66330,BMW,2007,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
208,41,FEMALE,College,tech-support,chess,husband,2015-01-20,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,NO,2,2,?,69300,6930,13860,48510,Volkswagen,1996,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
147,37,MALE,MD,prof-specialty,video-games,other-relative,2015-01-14,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,22,1,?,1,0,NO,81120,13520,20280,47320,Toyota,1995,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8,21,MALE,High School,handlers-cleaners,hiking,husband,2015-02-05,Single Vehicle Collision,Front Collision,Major Damage,Other,21,1,?,0,0,?,91260,14040,14040,63180,Toyota,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
297,48,FEMALE,MD,other-service,kayaking,wife,2015-01-11,Single Vehicle Collision,Side Collision,Minor Damage,Fire,12,1,?,0,0,?,60600,6060,12120,42420,Ford,2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150,31,MALE,Masters,machine-op-inspct,base-jumping,husband,2015-01-02,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,6,3,?,0,3,YES,64800,6480,12960,45360,Suburu,2000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,34,FEMALE,College,exec-managerial,basketball,other-relative,2015-02-12,Multi-vehicle Collision,Side Collision,Major Damage,Police,0,4,?,0,0,?,66880,6080,12160,48640,Chevrolet,1996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
210,35,MALE,Masters,farming-fishing,cross-fit,not-in-family,2015-01-03,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,11,1,NO,0,2,?,58200,5820,5820,46560,BMW,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
91,31,FEMALE,High School,priv-house-serv,polo,own-child,2015-02-25,Single Vehicle Collision,Side Collision,Minor Damage,Police,19,1,?,1,0,NO,60570,6730,6730,47110,Nissan,2011,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
